DESC_ID	ingredient_name	translate_status	one_liner	one_liner_kr	bottom_line_en	bottom_line_kr	upside_en	upside_kr	downside_en	downside_kr	mechnism_en	mechnism_kr	pharmacist_tips	pharmacist_tips_kr
506	Olopatadine	2_검수(1차)	Relieves itchy eyes due to allergies.	피부 가려움 및 알러지성 비염을 치료해줍니다.	Pataday (olopatadine) is an effective treatment for itchy eyes due to allergies, but it doesn't treat eye irritation caused by infections or contact lens wear.	피부 가려움 등 알러지 반응을 완화시켜주지만 졸음을 유발할 수 있습니다.		다른 항히스타민약에 비해 졸음이 덜 유발됩니다.약의 효과가 오랫동안 유지되기 때문에 하루에 2회만 복용하여도 됩니다.		일부 환자들은 졸음 등의 진정에 의한 부작용을 호소하기 때문에 약에 대한 본인의 반응을 알기 전까지는 운전 및 위험한 작업은 피해야 합니다.복용 후 술을 먹을 경우 부작용이 심해질 수 있기 때문에 음주를 피해야 합니다.항히스타민 작용으로 인하여 코와 기도가 건조해지고 입마름 현상이 동반될 수 있으며 무가당사탕 혹은 껌을 씹으면 도움이 됩니다.	Pataday (olopatadine) is an antihistamine and mast cell stabilizer. It stops your body from reacting to substances that irritate the eye.	***은 체내에서 만들어지는 히스타민과 모양이 유사합니다. 때문에 몸속의 히스타민을 방해하여 알레르기 반응을 줄여줍니다.		
507	Olsalazine	2_검수(1차)	Treats ulcerative colitis, a chronic inflammatory condition involving your digestive system.	소화기관과 관련된 만성 염증상태인 궤양성 대장염을 치료합니다.	Dipentum (olsalazine) controls ulcerative colitis with other medicines, but you can't use it if you have a flare-up.	다른 약과 병용하여 궤양성 대장염 치료에 사용되지만, 재발 치료에는 사용되지 않습니다.		궤양성 대장염 치료에 사용될 수 있는 몇 안되는 경구복용제제중 하나 입니다. 궤양성 대장염 증상의 빈도를 줄여줍니다.단독으로 복용하거나, 좌제와 함께 사용합니다. 좌제만 사용했을 때 효과를 보지 못했다면 ***을 함께 복용하면 효과를 볼 수 있습니다.		관장제나 좌제를 선호하지 않을때 사용되지만 좌제만큼 빠르게 효과가 나타나지 않으며, 효과를 보기위해 더 많은 약을 복용해야 할 수 있습니다.궤양성 대장염 치료에 사용되는 다른 약들보다 부작용을 더 많이 일으킬 수 있습니다. 이런 경우 부작용이 더 적은 경구복용제제 사용에 대해 의사와 상의해야 합니다.	Dipentum (olsalazine) lowers chemicals in the body that cause inflammation which are more common in ulcerative colitis.	궤양성 대장염에서 흔한 염증 유발 화학물질을 낮춰줍니다.		
508	Omega-3 Acid	2_검수(1차)	Lowers triglycerides.	체내 중성지방을 줄여줍니다.	Omega-3 Acid is good for lowering triglycerides (fats), but some people can't take it due to allergies.	체내 중성지방을 낮추는데 효과적이지만, 알러지를 일으킬 수 있기 때문에 알러지가 있는 분들은 복용을 주의해야 합니다.		운동 및 저콜레스테롤 식단과 함께 병용한다면 체내 중성지방 수치를 낮출 수 있습니다.연구에 따르면 콜레스테롤 혹은 중성지방의 수치가 높은 환자들에게 뇌졸중과 심장마비를 줄여주는 것으로 밝혀졌습니다.		어류 혹은 조개류에 알러지가 있는 사람은 복용할 수 없습니다.위장 장해를 피하기 위하여 식사 후 복용하여야 합니다.	Omega-3 Acid is a cholesterol-lowering medicine. Researchers don't know exactly how it works, but it may help the liver remove triglycerides from your body, and also prevent your body from making more triglycerides.	체내 콜레스테롤을 낮추어주는 약입니다. 정확히 어떻게 이러한 효과를 나타내는지는 명확하지 않지만, 간에서 중성지방을 제거하고 체내에서 중성지방의 합성을 방해하는 것으로 알려져 있습니다.		
509	Omeprazole	2_검수(1차)	Treats heartburn and excess release of stomach acid.	속쓰림과 과량의 위산 치료합니다.	Prilosec (omeprazole) gives you long-lasting heartburn relief but has some risks if used long term.	***은 지속적인 속쓰림 완화 효과 있지만 장기간 사용할 경우 특정 부작용 위험이 높아질 수 있습니다.		***은 다른 위산분비억제제(겔포스, 알마겔, 잔탁 등)에 비해 오랜시간 (72시간까지) 작용합니다. 하루에 한 번 또는 두 번 복용합니다. 빠른 속쓰림 완화를 위해 속효성 제산제와 함께 복용할 수 있습니다.1세 이상의 어린이에게 안전합니다.		*** 복용 1시간 후부터 효과가 나타납니다. 다른 약물과 상호작용 할 수 있습니다. 따라서 의사나 약사에게 현재 복용중인 약에 대해 얘기해야 합니다.***을 장기간 사용할 경우 골관절염, 마그네슘 및 비타민 B12 결핍, 반동성 산분비 (복용 중단 시 복용 전보다 많은 양의 위산이 분비되는 현상) 같은 많은 건강문제 위험성이 높아질 수 있습니다.	Prilosec (omeprazole) is a proton pump inhibitor (PPI). It treats heartburn and heals ulcers by lowering the amount of acid in your stomach.	***은 위산을 분비하는 프로톤 펌프 억제제(PPI)로써 위산분비를 줄여 속쓰림과 위궤양 치료에 사용됩니다.		
510	Ondansetron	2_검수(1차)	Helps prevent nausea and vomiting.	메스꺼움과 구토를 예방해줍니다.	Zofran (ondansetron) works well to prevent nausea and vomiting. It's available in different forms that you don't have to swallow in case you can't keep anything down.	***은 메스꺼움과 구토를 효과적으로 예방해줍니다. 삼키기 어려운 경우에 대비하여 다양한 제형이 있습니다.		***은 알약(정제) 말고도 혀 위에서 녹는 구강내 붕해정이 있습니다. ***은 30분 이내에 빠르게 작용합니다.다른 구토억제제보다 부작용이 상대적으로 경미합니다.		***은 이미 발생한 메스꺼움이나 구토를 치료해주진 못합니다. 단지 예방만 할 수 있습니다. 고용량 복용시 심장 박동에 문제를 일으킬 수 있습니다. 항우울제를 복용중이라면 세로토닌증후군(초조, 불안, 근육경련, 체온조절 이상, 장운동 이상 등)과 같은 위험한 상태로 발전할 가능성이 높습니다. 의사와 상의하십시오.	Zofran (ondansetron) is an anti-nausea medicine that works by blocking the activation of nerves that cause a nausea and vomiting response.	***은 메스꺼움과 구토반응을 일으키는 신경의 활성을 차단하는 구토억제제입니다.		
511	Orphenadrine	2_검수(1차)	Relaxes your muscles.	근육을 이완시켜 줍니다.	Norflex (orphenadrine) can be used for relaxing muscle spasms and it also can relieve pain.	***은 근육경련 및 통증을 완화시켜줍니다.		비특이적인 골격근 통증과 근육 경련 치료에 단기간 효과적입니다. 서방형 제제의 경우 효과가 12시간 동안 지속됩니다.		근육경련에 쓰이는 1차 치료제가 아닙니다. 졸리거나 나른하게 만들 수 있습니다.고용량에서 혼란스럽거나 환각이 일어날 수 있습니다.고용량에서 구강건조가 나타나거나 배뇨가 어려울 수 있습니다. 알약은 부수면 안되고, 물과 함께 삼켜야합니다.녹내장, 특정 유형의 장폐색, 소화성궤양, 전립선 비대증, 특정 요로질환, 거대식도증 또는 중증 근무력증을 앓고 있는 환자는 사용할 수 없습니다.	Although it's not clear how Norflex (orphenadrine) relaxes skeletal muscles, it is thought to be related to its effects on the nervous system and pain relieving properties.	***의 정확한 기전은 아직 밝혀지지 않았지만, 신경계에 작용하여 근육을 이완시키고 통증을 완화시키시키는 것으로 보입니다.		
512	Oseltamivir	2_검수(1차)	Treats and prevents the flu.	독감을 예방하고 치료해줍니다.	Tamiflu (oseltamivir) is effective at treating the flu virus, but can cause stomach side effects like nausea, vomiting, and diarrhea.	***은 독감 바이러스 치료에 효과적이지만 메스꺼움, 구토, 설사와 같은 위장관 부작용을 일으킬 수 있습니다.		일반적으로 ***은 독감 증상이 나타나는 기간을 복용 후 1-2일 정도 감소 시킵니다.캡슐제와 액상제제가 있습니다. 생후 2주 이상의 어린이에게도 사용할 수 있습니다. 독감 치료를 위해 단기간 사용되며, 5일간 하루에 두 번씩 복용합니다.		***은 매년 접종하는 독감예방주사를 대체할 수 없습니다.신장질환 환자에게 추천되지 않습니다. 감염된 사람과 접촉하거나 독감 증상이 있을때 2일 이내에 복용해야 효과적입니다. HIV가 있다면 HIV 바이러스에 의한 내성을 줄이기 위해 ***과 항바이러스제를 동시에 복용해야합니다.	Tamiflu (oseltamivir) is an antiviral that prevents the flu virus from multiplying by stopping it from being released in your body.	***은 독감 바이러스가 체내에서 방출되는 것을 막아 증식을 억제하는 항바이러스제입니다.		
513	Osimertinib	2_검수(1차)	Treats lung cancer.	폐암을 치료해줍니다.	Tagrisso (osimertinib) is an effective, relatively well-tolerated, oral medication for certain forms of lung cancer that have progressed on other treatments, but is very expensive and may not be available through your local pharmacy.	다른 치료에 효과가 없는 특정 형태의 폐암에 효과적이며, 환자가 잘 견딜 수 있는 경구복용제 입니다.		***은 T790M EGFR(세포가 성장하도록 하는 수용체)에 변이가 있는 비소세포성폐암(폐암의 한 종류)에 표준 항암화학요법보다 효과적인 약입니다.항암화학요법제제와 같은 다른 비소세포성폐암 치료약들과 비교해 부작용이 덜 심각하며 적게 나타납니다. 식사 여부와 상관없이 복용하면 됩니다.		발진(피부가 빨갛게 되는 것)이나 심각한 화상을 악화시킬 수 있기 때문에 햇빛에 노출되는 것을 제한해야 합니다.드물기는 하지만 간질성 폐질환을 일으킬 수 있으므로, 호흡의 불편함이나 기침 및 열이 있을 경우 담당 의사에게 알리셔야 합니다. 심장 관련 문제를 가지고 있었거나 가지고 있다면 심장 박동 이상에 주의하셔야 합니다. 눈과 관련한 부작용으로 각막염이 드물긴 하지만 심각하게 나타날 수 있으므로 눈에 자극을 느끼거나 이상 징후를 발견하면 담당 의사에게 알리셔야 합니다. 태아에게 해를 끼칠 수 있기 때문에 임신을 했거나, 임신을 계획중이라면 추천되지 않습니다.	Tagrisso (osimertinib) is a tyrosine kinase inhibitor. It targets and blocks a protein involved in cancer cell survival and growth.	***은 타이로신 키나아제 억제제입니다. 이는 암세포의 생존과 성장에 관여하는 단백질을 억제합니다.		
514	Ospemifene	2_검수(1차)	Helps make sex less painful for postmenopausal women.	폐경기 여성의 성교통을 줄여줍니다.	Osphena (Ospemifene) helps make sex less painful in postmenopausal women, but has more side-effects than topical medications applied directly to the vagina.	***은 폐경기 여성의 성교통을 줄여주지만 질에 직접 적용하는 국소 약물에 비해 부작용이 더 많이 나타날 수 있습니다.		복용하는 알약(정제)이므로 질투여제제보다 편리합니다.대부분의 사람들에게서 내약성이 좋습니다.신장질환을 앓고있는 환자들도 복용할 수 있습니다.		혈전생성 및 뇌졸중 위험을 증가시킵니다.자궁암 발병 위험을 증가시킵니다. 자궁이 있다면 ***대신 자궁을 건강하게 유지해주는 프로게스틴이라는 약물을 복용하는 것이 좋습니다. 땀이 나거나, 얼굴이나 몸이 화끈거리고 붉어지는 부작용이 나타날 수 있습니다.	Osphena (Ospemifene) is a medicine known as a selective estrogen receptor modulator (SERM). It acts like estrogen, which relieves vaginal dryness and makes sex less painful in postmenopausal women.	***은 선택적 에스트로겐 수용체 조절제 (SERM)입니다. 에스트로겐 처럼 작용하여 질의 건조함을 완화시켜주고 폐경기 여성의 성교통을 줄여줍니다.		
515	Oxazepam	2_검수(1차)	Controls anxiety symptoms and alcohol withdrawal.	불안증 및 알콜 금단증상을 조절해줍니다.	Serax (oxazepam) helps make sure the seizures that happen during alcohol withdrawal don't get worse. Serax (oxazepam) is also good for short-term relief of anxiety symptoms.	***은 알콜 금단증상으로 인한 발작이 악화되지 않도록 도와줍니다. 또한 불안증의 단기 완화에도 좋습니다.		알콜 금단증상으로 일한 발작 치료에 쓰이는 1차 약제입니다.단시간 지속되므로 숙취 효과 또는 졸음 유발 위험성이 적습니다. 간에 영향을 미치지 않으므로, 간 질환이 진행된 환자들에게 추천됩니다.		***은 중독성이 있으므로 불안증에 사용할 경우 가능한 단기간만 사용해야합니다.	Serax (oxazepam) is a benzodiazepine. It binds to certain parts of nerves called GABA receptors, and stops the spread of signals that cause anxiety symptoms, or seizures in alcohol withdrawal.	***은 벤조디아제핀입니다. 가바(GABA)수용체라고 불리는 신경의 특정 부분에 결합하여, 불안증이나 알콜금단증상으로 인한 발작을 일으키는 신호의 전달을 막아줍니다.		
516	Oxcarbazepine	2_검수(1차)	Prevents seizures.	발작을 예방해줍니다.	Trileptal (Oxcarbazepine) is effective at preventing seizures and you don’t need to get regular blood tests to make sure it’s effective, but it has many drug interactions.	***은 발작을 예방하는데 효과적이며 약효를 확인하기 위해 정기적인 혈액검사를 받을 필요가 없지만 많은 약물들과 상호작용이 있을 수 있습니다.		***은 발작의 빈도를 낮추는데 효과적이며 특히 부분 발작 환자에게 효과적입니다.알약(정제)를 삼키는 것이 어렵다면 액상제제(현탁액)를 이용할 수 있습니다. 체내 약물 농도를 체크하기 위해 정기적인 혈액검사를 받을 필요가 없습니다.		***이 체내에서 일정한 농도를 유지할 수 있도록 제시간에 복용하는것이 중요합니다. 많은 약물들 및 영양제와 상호작용할 수 있으므로 복용중인 약물들과 영양제를 의사에게 알려주시는 것이 좋습니다. 집중력 저하, 피곤함, 졸림, 움직임 조절 장애 등을 일으킬 수 있습니다. 신장 질환 환자는 용량조절 및 정기적인 신기능 검사가 필요합니다.임신하면 ***의 체내 농도가 낮아질 수 있으므로 발작을 예방하는 효과가 떨어질수 있습니다.	Trileptal (Oxcarbazepine) is an antiepileptic medication. It reduces seizures by blocking certain types of nerve activity that regulate how your brain cells communicate with each other.	***은 항경련제 입니다. 뇌세포간의 소통을 조절하는 특정 종류의 신경 활동을 차단함으로써 발작을 줄여줍니다.		
517	Oxiconazole	2_검수(1차)	Treats fungal infections.	진균(곰팡이균) 감염을 치료해줍니다.	Oxistat (oxiconazole) is a good at treating common fungal infections of the skin and causes few side effects, but it is more expensive than over-the-counter antifungal medicines.	***은 일반적인 피부 진균(곰팡이균) 감염 치료에 효과적이며 부작용이 거의 없습니다.		***은 일반적인 피부 진균(곰팡이) 감염 치료에 효과적입니다.부작용이 거의 없습니다.		진균(곰팡이균) 감염 치료를 위해 적어도 2~4주간 사용해야합니다. 때때로 하루에 두 번 사용해야 하므로 주의해서 기억해야 합니다. 무좀 치료에는 ***보다 더 효과가 좋은 다른 항진균제가 있습니다.	Oxistat (oxiconazole) is an antifungal medicine that prevents fungi from creating protective layers they need to survive.	***은 항진균제로 진균(곰팡이)가 생존을 위한 방어막을 만드는 것을 억제해줍니다.		
518	Oxybutynin	2_검수(1차)	Treats overactive bladder.	과민성 방광 치료에 사용합니다.	Ditropan (oxybutynin) is good treatment for overactive bladder, but has more side-effects like dry mouth and constipation than other medicines that work similarly.	***은 과민성 방광에 좋은 치료제이지만 다른 유사한 효능을 지닌 약물에 비해 구강건조나 변비와 같은 부작용이 더 심합니다.		과민성 방광 치료에 쓰이는 신약과 효능이 같습니다.		고령자들에게 특히 낙상 위험을 증가시킬 수 있습니다. 협우각 녹내장이 있는 경우 추천되지 않습니다. 과민성 방광 치료에 쓰이는 신약보다 구강 건조등의 부작용을 더 많이 일으킵니다. ***을 복용하는 노인들은 혼란과 시야 흐림 등의 부작용 뿐만 아니라 기억력 관련 문제를 경험할 위험이 더 높습니다.	Ditropan (oxybutynin) is an anticholinergic, which relaxes the muscles of bladder wall and decrease urge to urinate.	***은 항콜린제로써 방광벽의 근육을 이완시키고 요의(소변이 마려운 느낌)를 감소시켜줍니다.		
519	Oxycodone	2_검수(1차)	Treats moderate to severe pain.	중등도 및 중증의 통증에 쓰이는 마약성 진통제 입니다.	Oxycontin (oxycodone) treats moderate to severe pain, but can be habit-forming, especially if used long-term.	***은 중등도 및 중증 통증 완화를 위해 사용하는 마약성 진통제입니다. 장기간 복용시 습관성을 일으킬 수 있습니다.		알약을 삼키는 것이 어렵다면 액상제제를 이용할 수 있습니다.서방형 제제는 하루에 한 번 또는 두 번 복용으로 하루 24시간 통증 완화 효과를 얻을 수 있습니다.		일반적으로 변비, 어지러움, 졸음, 메스꺼움이 발생할 수 있습니다.장기간 사용시 의존성과 내성을 일으킬 수 있습니다.모든 종류의 통증에 효과적이지 않습니다. 이전에  마약성진통제를 복용한 적 없다면 서방형 제제를 복용하는 것이 안전하지 않습니다.	Oxycontin (oxycodone) is an opioid that works by blocks signals in your brain to alter your perception of pain.	***은 마약성진통제로써 뇌에서 통증을 전달하는 신호를 방해하여 진통효과를 나타냅니다.		
520	Oxymetazoline	2_검수(1차)	Clears your sinuses.	코막힘을 없애줍니다.	Afrin (oxymetazoline) clears stuffy noses, but can worsen your congestion if it is used more frequently than 3 days in a row.	***은 코막힘을 없애주지만, 3일 이상 사용하면 오히려 코막힘이 심해질 수 있습니다.		사용하자마자 효과가 나타나며 12시간 지속됩니다. 비강 통로에만 국한되어 작용하므로, 코막힘 해소를 위한 다른 경구복용 약제에 비해 안전합니다.		때때로 일시적인 코의 건조, 타는듯한 증상, 아린감을 일으킬 수 있습니다. 만 2세 미만의 영아에게는 사용할 수 없습니다.    MAO억제제(항우울제, 항정신병제, 감정조절제, 항파킨슨제 등)를 복용하고 있거나 복용을 중단한 후 2주 이내의 사람은 사용할 수 없습니다.	Afrin (oxymetazoline) is a nasal decongestant. It reduces the swelling and improves the drainage in your sinuses.	***은 코막힘 완화제입니다. 부비동내의 부종(부어오름)을 줄이고 콧물 배출을 증가시킵니다.		
521	Oxymorphone	2_검수(1차)	Treats pain.	통증을 완화시켜줍니다.	Opana (oxymorphone) treats severe pain, but prolonged use can lead to dependence, tolerance, and possibly addiction.	***은 심각한 통증을 완화시켜주지만 장기간 사용시 의존성, 내성, 중독성을 일으킬 수 있습니다.		단시간 작용하는 속효성 제제와 장시간 작용하는 서방형 제제가 있습니다.		효과적인 진통제로 장기간 사용하거나 고용량으로 사용하면 위험할 수 있습니다. 빈 속에 복용해야 합니다. 신장이나 간질환이 있는 사람은 약물의 농도가 높아질 수 있어 특히 복용에 주의해야합니다.	Opana (oxymorphone) is an opioid that works on the brain to reduce your perception of pain.	***은 마약성 진통제의 일종으로 뇌에 작용하여 통증을 감소시켜줍니다.		
522	Paliperidone	2_검수(1차)	Helps control your thoughts and mood.	생각과 기분 조절을 도와줍니다.	Invega (paliperidone) relieves psychotic symptoms and improves mood.	정신병 증상을 완화하고 기분을 개선해줍니다.		다른 항정신병약과는 달리 졸음을 유발하지 않습니다. 심장이나 신장 질환이 있다면 다른 항정신병약 보다 더 추천됩니다. 알약(정제)와 주사제가 복용 일정 조정이 편리합니다.		젊은 환자의 경우 체중증가나 호르몬 불균형 등의 부작용을 견디기 힘들수도 있습니다. 약이 신체에 미치는 효과를 파악하기 위해 혈액 검사가 자주 필요할 수 있습니다.	Invega (paliperidone) is an atypical antipsychotic. Researchers don't know exactly how it works but it may lower the amount of dopamine and serotonin in your brain, which can affect your thoughts and mood.	***은 비정형 항정신병약입니다. 정확한 기전에 대해서는 밝혀지지 않았지만, 생각과 기분에 영향을 미치는 뇌의 도파민과 세로토닌 수치를 줄이는 것으로 보입니다.		
523	Palivizumab	2_검수(1차)	Stops children from getting Respiratory Syncytial Virus.	소아의 호흡기세포융합바이러스 감염을 예방해줍니다.	Synagis (palivizumab) is the only medicine that prevents Respiratory Syncytial Virus infection in high risk children.	***은 호흡기세포융합바이러스(RSV) 감염 위험이 높은 소아에게 사용되는 유일한 예방약입니다.		호흠기세포융합바이러스(RSV) 감염으로 인해 나타날 수 있는 심각한 폐질환을 효과적으로 예방해줍니다. 아이가 만 2세 이상이 될 때까지 매년 5개월에 걸쳐 매달 한 번씩 주사합니다.		***은 호흠기세포융합바이러스(RSV) 감염을 예방하는데 쓰이며 감염 치료에는 쓰이지 않습니다.***의 안전성과 효능은 만 2세 이하 소아에게서만 보장됩니다.***은 호흠기세포융합바이러스(RSV) 유행기동안 매달 1회씩 주사하며 최대 5번까지 주사합니다. 발진이나 발열을 일으킬 수 있습니다.흔치는 않지만 심각한 알러지 증상 (호흡곤란, 입술과 얼굴의 부종, 발진, 가려움, 저혈압)이나 혈소판 수치 감소등의 부작용을 일으킬 수 있습니다.	Synagis (palivizumab) is not a vaccine but an injection of antibodies that prevents infection with Respiratory Syncytial Virus.	***은 백신이 아니라 호흠기세포융합바이러스(RSV) 감염을 예방해주는 항체주사입니다.		
524	Palonosetron	2_검수(1차)	Stops nausea caused by chemotherapy or surgery.	화학항암요법이나 수술로 인한 메스꺼움을 완화 해줍니다.	Aloxi (palonosetron) is given one time to effectively reduce nausea from chemotherapy or surgery. In some cases, it will only help for a short period of time.	***은 한 번 투여만으로도 화학항암요법이나 수술로 인한 메스꺼움을 효과적으로 줄여줍니다. 어떤 경우엔 단시간만 효과가 있습니다.		***은 화학항암요법과 같은 정맥 투여 경로로 투여할 수 있으며, 화학항암요법 시작 30분 전에 한 번 투여됩니다.30분 이내에 작용합니다. 생후 1개월의 영아에게도 사용할 수 있습니다.		화학항암요법이나 수술로 인한 메스꺼움에 보통 하루 동안만 도움이됩니다.메스꺼움과 구토를 예방하는데만 쓰일수 있으며 이미 시작된 데에는 효과가 없습니다.	Aloxi (palonosetron) works by blocking the nausea and vomiting response in your brain.	***은 뇌에서 메스꺼움과 구토 반응을 차단합니다.		
525	Pancrelipase	2_검수(1차)	Helps breaks down food.	음식물을 분해하여 소화를 도와줍니다.	Creon (pancrelipase) works well breaking down food when your pancreas isn't working well, but you'll need to work with your doctor to find a dose that works best for you.	***은 췌장의 기능이 떨어졌을때 음식물을 분해하여 소화를 도와줍니다. 의사와 상의하여 본인에게 맞는 최적의 용량을 찾아야합니다.		어린이나 유아에게 안전합니다.연구결과 ***은 배변 빈도를 낮추고, 복통, 가스참을 개선해주며 규칙적으로 배변할 수 있게 해줍니다.		매 식사와 간식을 먹을때마다 ***을 복용해야합니다. 혈당수치에 영향을 미칠수 있으므로, 당뇨환자라면 더 자주 혈당수치를 체크해야합니다. ***이 잘 작용하기 위해 다른 약을 병용해야 할 수 있습니다.	Creon (pancrelipase) replaces three important enzymes that are normally made in the pancreas to break down food.	***은 음식물을 분해하기 위해 췌장에서 만들어지는 세가지 중요한 효소를 대체해줍니다.		
526	Panobinostat	2_검수(1차)	Treats multiple myeloma.	다발성 골수종을 치료합니다.	Farydak (panobinostat) can be used with other medicines to treat multiple myeloma when other treatments have failed, but it is still relatively new and undergoing further studies.	다른 치료제가 효과가 없을 때 다른 약물들과 함께 사용하여 다발성 골수종을 치료할 수 있습니다. 비교적 최근에 나온 신약이고 추가적인 연구가 진행중입니다.		임상연구에 따르면 ***을 복용한 사람들은 위약을 복용한 사람들보다 질병이 악화되지 않은 기간이 5개월 더 길었던 것으로 밝혀졌습니다.이 약은 알약으로 나와있어 복용하기 편리합니다.		한국에서는 2017년에 승인된 신약으로 기존의 약들보다 임상 정보가 적습니다. 다른 다발성 골수종 치료제로 치료하고 적어도 두 번 이상 실패했을 때에만 사용합니다.	Farydak (panobinostat) stops cancer from growing by stopping tumor cells from multiplying and causing them to self-destruct.	암세포가 증식하는 것을 멈추고 자멸하도록 함으로써 암의 성장을 억제합니다.		
527	Pantoprazole	2_검수(1차)	Treats heartburn and excess release of stomach acid.	속쓰림과 과량의 위산 생성을 치료합니다.	Protonix (pantoprazole) is usually only taken once a day for long-lasting heartburn relief, but it can increase your risk of bone fractures if you've used it for a long time.	***은 하루 한 번 복용 만으로 속쓰림 완화 효과가 오래 지속됩니다. 하지만 장기간 사용하는 경우 골절 위험을 증가시킬 수 있습니다.		대부분의 사람들에게서 특별한 부작용이 나타나지 않습니다.다른 제산제 (겔포스, 잔탁등)에 비해 작용시간이 길며, 하루에 한 번 또는 두 번만 복용하면 됩니다. 빠른 속쓰림 완화를 원한다면 속효성(빠르게 작용하는) 제산제(겔포스, 알마겔 등)와 병용할 수 있습니다.다른 프로톤 펌프 억제제 약물과는 달리 식사 여부와 상관없이 복용할 수 있으며, 효과는 동등합니다.		다른 제산제에 비해 효과가 느리게 나타납니다.특정 기간 동안 매일 복용해야 효과가 나타납니다. 다른 프로톤 펌프 억제제와 마찬가지로 장기간 사용시 뼈를 약화시키거나 골절의 위험을 높일 수 있습니다. 체내 마그네슘 수치를 낮출수 있으므로 마그네슘 보충제를 복용해야 할 수 있습니다.12세 이하의 어린이에게 투여 경험이 제한적이어서 권장되지 않습니다.	Protonix (pantoprazole) is a proton pump inhibitor. It lowers the amount of acid in your stomach which treats heartburn.	***은 프로톤 펌프 억제제입니다. 위산의 양을 줄여 속쓰림을 완화해줍니다.		
528	Paricalcitol	2_검수(1차)	Treats high parathyroid hormone levels.	높은 부갑상선호르몬 수치를 조절합니다.	Zemplar (paricalcitol) works well to lower parathyroid hormone levels in people with chronic kidney disease and is safe for people with high blood calcium levels, but can be more expensive than alternatives.	***은 만성 신장 질환 환자의 부갑상선 호르몬 수치를 낮추는데 효과적이며, 혈중 칼슘 수치가 높은 사람들에게도 안전합니다.		부갑상선 호르몬 수치를 낮추는데 효과적입니다. 같은 계열의 다른 약물과 비교하여 혈중 칼슘 및 인 수치를 높일 가능성이 적습니다. 인산염 결합제와 같은 다른 약보다 투여가 편리합니다.		***이 혈중 칼슘과 인 수치에 영향을 줄 수 있기 때문에 대체 약물보다 자주 혈액 검사나 병원 방문이 필요할 수 있습니다.	Zemplar (paricalcitol) is an active form of vitamin D. It stops your body from producing too much parathyroid hormone, which can be bad for your bones.	***은 활성형 비타민D 입니다. 몸에서 부갑상선 호르몬이 지나치게 만들어져 뼈에 악영향을 미치는 것을 억제해 줍니다.		
529	Paroxetine	2_검수(1차)	Improves mood and anxiety.	기분과 불안을 개선해줍니다.	Paxil (paroxetine) is effective for treating depression and anxiety, but causes more unwanted side-effects than other medicines that work like it.	***은 우울증이나 불안에 효과적이지만, 다른 유사 약물들에 비해 원치 않는 부작용을 일으킬 가능성이 더 높습니다.		하루에 한 번 복용하므로 편리합니다.		다른 항우울제보다 성욕을 감소시키고, 사정을 지연시키거나 억제할 가능성이 높습니다. 다른 대부분의 항우울제와 마찬가지로 어린이와 청소년의 자살 충동 위험이 높아질 수 있습니다. 고령자나 치매환자인 경우 추천되지 않습니다.	Paxil (paroxetine) is a selective serotonin reuptake inhibitor (SSRI) antidepressant. It increases serotonin activity in the brain, which helps regulate mood.	***은 선택적 세로토닌 재흡수 억제제 (SSRI)인 항우울제입니다. 뇌에서 세로토닌 활성을 증가시켜 기분을 개선시켜줍니다.		
530	Pegfilgrastim	2_검수(1차)	Prevents infection during chemotherapy	화학항암요법중 감염을 예방해줍니다.	Neulasta (pegfilgrastim) can lower your risk of infection during chemotherapy, but it can cause a significant amount of bone pain.	***은 화학 항암 요법을 받는 동안 감염 위험을 줄여주지만 상당한 수준의 뼈 통증을 일으킬 수 있습니다.		***은 화학 항암 요법을 받는 동안 감염을 예방하는데 효과적입니다. 유사한 약제보다 효과가 오래 지속됩니다. ***은 매 화학항암요법 주기마다 한 번 씩만 투여하면 됩니다.신장과 간질환 환자도 용량을 조절할 필요가 없습니다. 임상연구에서 열이 있고, 백혈구 수치가 낮은 환자 (발열성 호중구 감소증)의 수가 94% 감소했습니다.		스스로 주사할 수 없고, 주사해줄 사람도 없다면 병원을 방문하여 의사나 간호사의 도움을 받아야합니다.스스로 주사했을 경우 병원에서 알려준 방법대로 바늘과 주사기를 주의해서 처리해야합니다.	Neulasta (pegfilgrastim) is a colony-stimulating factor (blood cell booster) that's similar to a protein your body makes naturally. It works to make a type of white blood cell called neutrophils grow faster, which help your body fight infection.	***은 체내에서 자연적으로 생성되는 단백질과 유사한 백혈구 증식과 분화를 촉진하는 당단백질입니다. 호중구라고 불리는 백혈구를 빠르게 성장시켜 감염된 병균과 싸울수 있도록 도와줍니다.		
